	BrMin	BrFactor_ADAPT	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StocasticExponent	nChromoSiAWSoM	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
250	3.944112007	0.733575882	674203.2958	112320.5698	0.138985576	4.574284E+18	1.129231075	0.818181818	1	1
251	7.140294344	1.489965147	390625.5556	56667.45185	0.335998633	1.552527E+18	1.117106165	0.727272727	1	2
252	0.056844663	0.934444461	349501.2878	237279.4245	0.280058775	3.727348E+18	1.14451726	1	1	1
253	6.075310004	0.582816889	807109.512	162740.5899	0.16961232	8.358668E+17	1.17158954	0.909090909	1	2
254	7.70587405	0.780501806	492803.0154	70715.32878	0.202124742	3.111610E+18	1.178081356	0.909090909	1	1
255	4.491441769	1.102415342	448111.0966	295098.8423	0.181817194	2.286790E+18	1.179114168	0.181818182	1	2
256	6.280765072	0.850589005	518309.9067	211537.7526	0.225081077	4.065040E+18	1.122163063	0	1	1
257	3.779595052	0.663105912	430160.3215	247207.2477	0.205169156	3.329752E+18	1.095680531	0.727272727	1	2
258	8.417949551	1.221263008	485761.5145	47077.4261	0.170800939	1.754566E+18	1.144164103	0.636363636	1	1
259	0.207116713	1.002797572	555653.6229	105363.1269	0.244065855	4.765629E+18	1.135891822	0.909090909	1	2
260	7.558118694	0.581368091	611455.364	204444.3223	0.149999773	4.192079E+18	1.196841659	0.909090909	1	1
261	0.754147228	1.371117735	328379.6379	285381.1333	0.317015458	2.403135E+18	1.166841275	0.818181818	1	2
262	6.442915536	1.05184113	386766.9458	80507.22768	0.307014931	2.628321E+18	1.176670623	0.545454545	1	1
263	1.06956708	0.54917419	978031.5271	132367.4184	0.290570802	4.493141E+18	1.147384659	0.181818182	1	2
264	3.266706152	1.188547211	399507.6898	180923.505	0.238020278	4.256381E+18	1.068155613	0.727272727	1	1
265	8.910906876	0.699933313	340631.3468	117382.4262	0.258041709	1.031267E+18	1.081700402	0.090909091	1	2
266	7.299283417	0.636187528	759234.6234	40121.58907	0.233352009	3.030448E+18	1.140172626	0.090909091	1	1
267	1.257206283	0.816682781	498117.6581	216462.4864	0.104150035	4.106951E+17	1.154635296	0.181818182	1	2
268	4.443114523	1.834043899	304226.2083	56106.98888	0.286340466	6.964588E+17	1.15232262	0.727272727	1	1
269	2.720271531	0.746859124	522025.4283	91493.33203	0.323039307	1.968887E+18	1.189381987	0.363636364	1	2
270	7.980433688	0.9174563	406756.9865	280441.6443	0.241597449	5.587979E+17	1.169978332	0.090909091	1	1
271	3.388556645	0.599619961	749130.4513	118755.1358	0.127514491	2.879745E+18	1.157845414	0.727272727	1	2
272	6.630893701	0.716752484	582032.3287	139629.5507	0.218638364	1.517868E+18	1.148819414	0.090909091	1	1
273	4.294666809	0.867363224	625456.2339	171209.9727	0.297296122	2.021125E+18	1.098184434	0	1	2
274	7.490694895	1.085665911	308153.5181	252171.9697	0.100337085	3.805376E+18	1.159422043	0.818181818	1	1
275	9.64876656	0.652879047	917823.1988	94009.70272	0.182625427	4.942127E+18	1.097323138	0.181818182	1	2
276	0.331601594	0.797440787	350936.9468	46240.85287	0.156218349	1.180560E+18	1.110889657	0.818181818	1	1
277	9.967924806	1.476239764	363581.4689	215214.9229	0.20886363	2.255348E+18	1.199870766	0.181818182	1	2
278	1.76258632	0.612301201	696559.5387	292459.6236	0.255807908	4.043116E+18	1.103236394	0.727272727	1	1
279	2.8350647	0.952355635	320504.3115	150615.4702	0.174722936	3.080237E+18	1.186895024	0.727272727	1	2
280	5.493526224	0.564309385	465368.6464	182197.3319	0.313085435	3.780515E+18	1.095431711	0.181818182	1	1
281	9.108729339	1.03514494	539103.7568	58260.20875	0.110133549	4.617856E+18	1.171411642	0.727272727	1	2
282	2.309029147	1.322859471	419504.6172	111799.2404	0.303327051	1.605626E+18	1.158157969	0.272727273	1	1
283	1.158871744	1.044435937	437804.7686	174062.7347	0.273787244	1.895314E+18	1.071632307	0.909090909	1	2
284	5.287079511	0.678306447	704806.2829	82488.22082	0.14786837	3.943194E+18	1.115308048	0	1	1
285	4.693355721	0.569744084	563884.4337	32185.64904	0.175798869	4.813358E+17	1.182089321	0.454545455	1	2
286	2.977842833	1.639922602	356726.6991	64394.03531	0.216198304	1.609496E+18	1.125272809	0.181818182	1	1
287	4.30257645	1.281422709	339582.0905	223294.2893	0.143161624	2.768823E+18	1.140800804	0.727272727	1	2
288	7.347392195	0.959527874	618995.7071	266251.0126	0.336385345	9.576209E+17	1.080966027	0.636363636	1	1
289	8.500284539	0.6240549	395284.9392	142346.8751	0.120278253	2.544011E+18	1.187940445	0.272727273	1	2
290	9.881754494	0.809112686	652628.6835	195827.69	0.227880772	2.707753E+18	1.185089637	0	1	1
291	1.827938005	1.565240351	382542.7646	243570.519	0.184642513	8.906910E+17	1.131266735	0.909090909	1	2
292	0.137648461	0.641486993	816205.1134	214489.701	0.320966608	1.645878E+18	1.1820443	0.545454545	1	1
293	5.994525317	0.874717657	327328.9511	55048.51871	0.191766453	4.115579E+18	1.054343252	0.272727273	1	2
294	3.643192223	0.722103612	483929.4823	289112.4898	0.292292046	4.845135E+18	1.142886538	0.727272727	1	1
295	9.178799244	1.179015134	425154.7949	72639.26115	0.331298324	2.702475E+17	1.122901343	0.636363636	1	2
296	2.218121374	0.926927205	508424.2838	164110.3743	0.134310898	3.253178E+18	1.17337753	0.090909091	1	1
297	6.920116879	0.758440804	423727.6539	207264.6213	0.188565299	4.693256E+18	1.153747252	0.272727273	1	2
298	8.307346099	0.824144427	599979.8834	66485.48475	0.272491288	3.702179E+18	1.1647646	0.272727273	1	1
299	0.257800873	1.145744705	466417.4259	154264.8819	0.195461744	7.180709E+17	1.072926211	1	1	2
300	7.603793615	1.535229788	322334.4363	190052.7482	0.288604982	1.339668E+18	1.159131488	0	1	1
301	0.648610105	0.705177486	642518.0115	233049.0449	0.125324612	3.155563E+18	1.066399231	0	1	2
302	4.573680912	0.910099988	368585.851	108046.9602	0.327369089	3.964853E+18	1.181909926	1	1	1
303	9.370992233	0.543749048	876217.7447	286633.1918	0.213284294	1.794004E+18	1.109009516	0.272727273	1	2
304	5.088953178	1.313411294	355942.7595	277828.3963	0.277592956	2.921055E+18	1.179342931	1	1	1
305	2.108286105	0.586431841	309985.0735	88249.18491	0.226349754	2.095945E+18	1.124040352	0.636363636	1	2
306	9.444792236	1.010340503	454158.9437	254813.9275	0.139591862	1.446058E+18	1.155175953	0.636363636	1	1
307	2.752576156	1.430927106	410981.6445	39396.88199	0.116466321	3.621168E+18	1.190363747	0.181818182	1	2
308	5.791899925	0.674504883	528871.7998	130909.7572	0.283510395	6.335451E+17	1.198240738	1	1	1
309	9.804248584	1.105461649	497062.6859	167996.4134	0.269353808	4.757198E+18	1.108672601	0.181818182	1	2
310	1.594178961	0.855454463	567795.5775	255253.9505	0.196130662	1.744970E+18	1.151370715	0.454545455	1	1
311	3.018066937	0.786191206	443265.4662	130293.0383	0.234119974	3.323111E+17	1.180968743	1	1	2
312	0.761893732	0.580062672	856790.7143	34575.23431	0.259029396	3.756558E+18	1.189494868	0.545454545	1	1
313	5.369040233	0.937193334	399182.505	229356.6187	0.13369647	8.075703E+17	1.136902758	0.636363636	1	2
314	9.257527981	0.737148698	624470.1972	88536.25311	0.289802609	2.394692E+18	1.154385293	0.909090909	1	1
315	2.453099072	1.495356595	341920.9233	132065.5382	0.122830297	4.182458E+18	1.142291236	0.818181818	1	2
316	7.875407124	0.55104107	329668.4392	232761.9661	0.182215919	2.856668E+18	1.180819461	0.636363636	1	1
317	4.927129252	1.344987062	386442.5115	61638.0641	0.201342437	2.481855E+18	1.168386588	0.363636364	1	2
318	4.067584339	0.634880943	510774.608	207881.3497	0.117611441	4.994343E+18	1.113666547	0.909090909	1	1
319	3.603003845	1.711914415	316073.7688	175706.4419	0.154268338	3.717942E+18	1.143835687	0.090909091	1	2
320	0.534359491	0.974012526	484707.3168	66045.46827	0.335593525	3.403412E+18	1.14864356	0.090909091	1	1
321	5.912831503	0.749780699	770440.1629	193998.3913	0.206041819	1.232494E+18	1.152975301	0.181818182	1	2
322	5.166469668	0.60144551	594517.6961	288495.3168	0.221573557	4.543901E+18	1.080568206	0.454545455	1	1
323	4.814147335	0.714366632	736794.3466	239624.3044	0.31231736	1.082314E+18	1.181123093	0.818181818	1	2
324	8.820544293	1.071786713	419817.9768	164549.9503	0.197646631	3.552092E+18	1.076530373	0.090909091	1	1
325	1.484365158	0.651547876	363112.8514	196115.3341	0.28453681	3.006502E+18	1.135158886	0.181818182	1	2
326	5.713160608	1.240886214	321546.6956	97765.88181	0.339522246	2.031391E+18	1.170932813	0.545454545	1	1
327	3.947926229	0.838663585	309195.127	267020.104	0.265548725	1.258873E+18	1.15237533	0.272727273	1	2
328	9.995507176	0.614125855	848047.6236	124828.8987	0.155096777	3.306685E+18	1.196836308	0.818181818	1	1
329	8.229834186	1.597215749	350469.08	94838.98477	0.23054147	4.034058E+18	1.161236658	0.818181818	1	2
330	0.02403822	0.769235436	683116.0102	142059.2215	0.183497743	2.245116E+18	1.15040052	0.181818182	1	1
331	7.682528279	0.886648203	528095.4551	173623.1644	0.330561414	1.596547E+18	1.175959154	0.090909091	1	2
332	0.883591338	1.210320988	407069.5948	265626.4694	0.137266861	4.607608E+18	1.072842201	0.272727273	1	1
333	3.686462017	0.562979122	1016953.665	82201.15665	0.219759709	4.244304E+18	1.093462246	0.181818182	1	2
334	6.294040564	0.686438933	451807.1529	32802.83263	0.126641944	7.824233E+17	1.119538505	0	1	1
335	3.345432319	0.677009132	550190.5888	182884.1027	0.264984041	3.479262E+18	1.185785377	0.909090909	1	2
336	6.674141386	0.572656389	718643.8711	202054.8536	0.291421217	2.117692E+18	1.123453753	0.272727273	1	1
337	1.881108575	0.881272453	426245.22	57890.2256	0.166086447	4.916751E+18	1.083836488	0.272727273	1	2
338	9.535173585	0.761905885	381290.2145	291970.6756	0.319846751	4.341882E+18	1.195108103	0.545454545	1	1
339	0.445357312	0.621702904	949946.3076	244850.6092	0.228751374	5.799990E+17	1.102084033	0.181818182	1	2
340	2.642763348	1.117105659	327592.7432	69698.67794	0.29609682	9.667680E+17	1.159170086	0.454545455	1	1
341	5.686816429	0.826950328	607554.1265	151183.2671	0.102832472	2.779149E+18	1.135841462	0.363636364	1	2
342	7.069011214	0.979312961	339846.6578	170642.1692	0.248842279	2.322358E+18	1.110978385	0.454545455	1	1
343	8.182955168	0.644400193	664570.7196	46729.79132	0.211820572	8.816469E+17	1.135981781	0.636363636	1	2
344	0.128376051	1.43622244	394031.6385	123444.7544	0.25507039	2.697544E+18	1.125089797	0.272727273	1	1
345	7.791889654	1.282720547	438895.9451	226747.8124	0.108988156	3.244159E+18	1.145543468	0.454545455	1	2
346	0.831669832	1.066327196	521251.4563	280811.633	0.305988743	2.600496E+17	1.105535361	0	1	1
347	4.405330485	0.592195807	495769.7658	138942.7905	0.147098577	1.818973E+18	1.06563358	0.363636364	1	2
348	9.732936416	0.96265459	585945.8681	216092.9584	0.168306116	7.095898E+17	1.188569905	0.090909091	1	1
349	1.683849276	1.25244945	453883.3257	273847.5938	0.245264592	3.692523E+18	1.187025169	0.363636364	1	2
350	6.11899243	0.627313452	412221.6057	92180.54893	0.251266096	1.667635E+18	1.114252932	0.636363636	1	1
351	3.460208827	1.015914838	354839.7455	258761.7724	0.112800591	2.172209E+18	1.138102027	0.727272727	1	2
352	9.342494381	1.403212545	310489.9544	35432.5576	0.150669785	3.147098E+18	1.12246801	0	1	1
353	2.386548207	0.541354821	630931.3793	116892.8943	0.313877485	1.330034E+18	1.160144115	0.363636364	1	2
354	0.956133283	0.727545701	322840.0925	204933.8436	0.214273928	3.893166E+18	1.126417023	0.454545455	1	1
355	6.865877504	1.148138498	367482.0865	156678.057	0.16216508	1.118350E+18	1.081198624	0	1	2
356	9.024216114	0.589319294	958494.4643	188245.2517	0.124554472	4.316082E+17	1.19908468	0.545454545	1	1
357	7.256934515	0.778704681	541453.2112	246520.0403	0.15683255	3.630858E+18	1.175563174	0.090909091	1	2
358	8.605291629	0.843914145	466141.0334	105732.6614	0.299785331	4.466881E+18	1.164544246	0.090909091	1	1
359	2.76245889	0.672111822	777283.214	298540.6311	0.189335208	2.568990E+18	1.129743935	0.727272727	1	2
360	1.10409311	0.661170254	579187.7439	70211.89232	0.130351548	2.812697E+18	1.112557561	0.636363636	1	1
361	4.758205826	0.996247849	403888.7745	212086.9503	0.28923714	4.366273E+18	1.196655639	0.090909091	1	2
362	8.876466691	0.790958204	739646.8151	53164.93577	0.163320097	1.474577E+18	1.166439347	0	1	1
363	7.421702377	0.575211736	360496.1855	113021.6913	0.194821319	4.875389E+18	1.065191852	0.545454545	1	2
364	0.400537204	1.299548099	304845.7352	185531.171	0.188651803	4.502074E+17	1.116679216	0.181818182	1	1
365	4.058188994	0.555725665	825120.6951	176463.8924	0.245514938	3.973741E+18	1.17077247	0.454545455	1	2
366	9.885263448	0.898116483	317488.8283	84370.33902	0.116316615	1.785371E+18	1.137163852	0.363636364	1	1
367	2.917210781	1.521670626	372845.5439	281336.4858	0.140125139	3.210480E+18	1.167564435	0.727272727	1	2
368	5.961413642	0.693951942	693569.2564	225151.5381	0.333328151	2.356034E+17	1.172221465	0	1	1
369	3.620151721	0.810056698	548687.4096	126087.4624	0.178856024	9.229903E+17	1.179847963	0.090909091	1	2
370	5.571215954	1.13399111	416147.2671	43049.13386	0.225808202	2.748111E+18	1.094076017	1	1	1
371	2.231702097	0.745111035	474974.3529	251087.4857	0.277749037	2.373002E+18	1.195492626	0.636363636	1	2
372	3.866604867	1.164924766	476251.8207	116355.4595	0.120004982	3.199437E+18	1.168051647	0.909090909	1	1
373	6.906536454	0.915179209	558889.6194	37007.94586	0.28700294	1.373140E+18	1.142561718	1	1	2
374	8.330386302	0.710652344	433418.3717	177789.1745	0.144054734	2.224616E+18	1.153317178	0.272727273	1	1
375	0.681722078	0.860857196	377599.1188	146225.719	0.221886692	1.635831E+18	1.142096521	0.636363636	1	2
376	5.449230997	0.655346102	866475.2483	257159.4512	0.10780739	4.125368E+18	1.118830054	0.272727273	1	1
377	4.570171661	0.795548953	602312.7379	271225.7759	0.20080535	6.869424E+17	1.163407117	0.090909091	1	2
378	6.515741542	1.554018477	331296.0567	219786.2018	0.274054134	3.660652E+18	1.18250397	0.909090909	1	1
379	3.188088969	0.610493967	344038.2417	50073.7896	0.330860261	4.423794E+18	1.110097811	0.272727273	1	2
380	8.989771721	1.269441941	389852.2507	248092.0943	0.293049661	5.989009E+17	1.160117377	0.181818182	1	1
381	7.66564637	1.653252531	307192.2196	123938.271	0.242560645	4.239095E+18	1.161122007	0.363636364	1	2
382	9.379941833	0.558289436	512833.1874	160383.9648	0.2680296	2.961414E+18	1.09828003	0.454545455	1	1
383	0.600493101	0.69005589	755903.331	106239.5792	0.295872223	1.922968E+18	1.191543638	0.545454545	1	2
384	5.846678857	1.032684626	488901.7899	284290.1628	0.185074201	3.915869E+18	1.189229404	0.818181818	1	1
385	0.18132976	0.567852395	414073.0493	276546.3199	0.100629581	8.505847E+17	1.096110331	0.727272727	1	2
386	7.522870323	0.957250896	371552.4808	42464.97162	0.261562117	3.098285E+17	1.186988456	0.454545455	1	1
387	4.655118885	1.479550742	313119.2595	255774.784	0.242494193	4.734646E+18	1.198293578	1	1	2
388	6.449171538	0.617954615	645459.488	166404.1584	0.1654515	1.712892E+18	1.160546628	0	1	1
389	5.018794779	0.803092882	300474.7359	155421.3187	0.302581342	3.350932E+18	1.176861092	0.090909091	1	2
390	8.983080399	0.87225723	675970.3262	296235.4707	0.146477945	4.951310E+18	1.111794511	0.818181818	1	1
391	2.178502008	1.088683541	359201.6919	210532.7028	0.313506108	1.926040E+18	1.110537687	0.181818182	1	2
392	1.319309974	0.720296234	531765.1873	62155.5633	0.247587637	4.288532E+18	1.13077279	0.363636364	1	1
393	8.70014067	0.596836553	799449.4859	78162.31603	0.338799387	5.501088E+17	1.083057899	0.454545455	1	2
394	2.66762896	0.920241961	457076.0062	187122.6256	0.209602907	2.888692E+18	1.194863512	0.818181818	1	1
395	8.033075961	0.752284336	573125.4775	101467.7703	0.11316146	3.838700E+18	1.079156076	0.363636364	1	2
396	4.76985605	1.139120811	517790.1719	196656.6292	0.150283111	1.213887E+18	1.093172934	0.636363636	1	1
397	6.568790309	0.821811394	447069.4873	242281.956	0.317076356	3.040324E+18	1.1315264	0.545454545	1	2
398	1.986478688	0.631064901	708186.4735	148214.9879	0.202995229	4.005643E+17	1.098392399	0.090909091	1	1
399	4.222492988	0.703241941	391926.9454	75701.38119	0.170731832	3.501374E+18	1.115396445	0.909090909	1	2
400	8.580119743	1.193443858	349188.6791	290063.3515	0.205797681	1.476194E+18	1.085610999	0	1	1
401	0.374174034	0.90355012	615664.3447	200668.4732	0.252780064	4.502631E+18	1.14936369	0.181818182	1	2
402	5.75798067	0.546155788	926787.8247	55848.7911	0.138114862	2.462963E+18	1.143765694	0.272727273	1	1
403	7.110275344	0.731214747	819441.0369	282325.6452	0.270043822	2.600898E+18	1.151960597	1	1	2
404	1.756330617	1.054860143	336447.9246	121158.3054	0.159243972	7.582518E+17	1.174095917	0.090909091	1	1
405	2.870312773	0.584683639	661722.5038	263000.3667	0.301284754	1.562780E+18	1.138878211	0	1	2
406	6.065732446	1.376767482	379675.244	177320.6926	0.10431713	4.583358E+18	1.099106669	0.909090909	1	1
407	3.729532086	1.224050505	434713.3422	141517.502	0.257866397	4.075267E+18	1.160648534	0.545454545	1	2
408	5.519313475	1.00791875	505139.5321	96418.65786	0.214649549	2.295852E+18	1.188206682	1	1	1
409	9.093012218	0.668523625	480622.5339	220357.8088	0.238571894	1.300162E+18	1.122582389	0.818181818	1	2
410	1.121533802	0.790011571	479256.892	152270.233	0.112134665	3.716408E+18	1.102004963	0.363636364	1	1
411	4.73552529	0.86006594	503773.8634	293059.6703	0.315113098	4.678993E+18	1.145613994	0.545454545	1	2
412	6.680945726	1.109813535	436079.0206	213708.5035	0.151894866	1.691221E+18	1.126883849	0.272727273	1	1
413	4.344711392	1.499441816	381040.8866	110405.1865	0.245913349	2.166480E+18	1.173477969	0	1	2
414	7.384493209	0.740974341	660356.847	58978.59961	0.168946179	3.978715E+18	1.187995549	0	1	1
415	8.458201694	0.941809832	335082.2469	183970.3858	0.250055888	3.141667E+18	1.154365512	0.545454545	1	2
416	2.595828159	0.575449586	820809.767	72908.87219	0.139724784	2.218410E+17	1.132449417	0.545454545	1	1
417	1.868790553	1.34933898	347432.3846	81708.518	0.324908891	3.897723E+18	1.163542965	0	1	2
418	5.953582411	0.554861467	393683.2272	279722.1404	0.299029443	1.122610E+18	1.116498252	0.818181818	1	1
419	7.760536843	0.745167644	706427.1273	223564.88	0.327704	2.817103E+18	1.142443218	0.909090909	1	2
420	3.607308336	0.978628992	448825.781	45641.94738	0.213154119	6.193537E+17	1.097266931	0.636363636	1	1
421	2.258979939	0.638706619	574881.7444	169556.4183	0.236139772	1.460210E+18	1.090565216	0.545454545	1	2
422	6.884069899	1.076139089	458832.3088	117981.3902	0.321096784	4.674743E+17	1.145840232	0.454545455	1	1
423	1.671275839	0.710018827	797690.1308	277031.184	0.191431543	2.966382E+18	1.142353677	0.909090909	1	2
424	8.348365224	0.605534246	533521.4691	259848.1754	0.102180966	1.909210E+18	1.197890724	0.454545455	1	1
425	0.293786107	1.36383488	400056.6678	180472.8847	0.295459508	4.892289E+18	1.087572407	0.545454545	1	2
426	8.815030945	1.671625328	340386.229	295125.3694	0.138878037	7.816194E+17	1.108077991	0.818181818	1	1
427	7.644790183	1.245503382	357445.3885	144668.7963	0.216732163	4.346699E+18	1.160226663	0.818181818	1	2
428	4.532898716	0.655633393	302231.0028	217181.7995	0.166712548	9.718841E+17	1.162301041	0.545454545	1	1
429	3.180031837	0.773324204	644093.8462	104644.6653	0.305247732	4.129770E+18	1.084932172	0.636363636	1	2
430	5.130946634	1.601036687	314484.917	48471.54617	0.108205485	2.318711E+18	1.180086391	0.909090909	1	1
431	6.800488904	0.609778082	887170.0456	153468.2349	0.273654322	6.725798E+17	1.130812314	0.454545455	1	2
432	2.066040316	0.843015928	370186.8121	245434.1352	0.148207858	2.693601E+18	1.126093252	0	1	1
433	9.407614854	0.690524482	412707.3925	78852.65577	0.249608695	3.267151E+18	1.156657391	0.454545455	1	2
434	0.61198808	0.558626328	1055959.318	61142.33555	0.33648531	2.210272E+18	1.136692815	0.363636364	1	1
435	2.78985332	1.214938187	471189.2989	286887.3534	0.253978729	1.842262E+18	1.154996378	0.909090909	1	2
436	5.833906401	0.890997585	588981.7979	203844.4705	0.210685427	4.831201E+18	1.153039486	0.909090909	1	1
437	3.822808913	0.885884381	490270.5073	87514.23057	0.285156746	1.532096E+18	1.17136218	0.454545455	1	2
438	9.811786565	0.568040792	754537.6645	181725.4592	0.174827478	4.301723E+18	1.173653853	0.090909091	1	1
439	0.168686796	0.680830076	514201.884	228336.6247	0.141270246	5.445358E+17	1.157151247	0.090909091	1	2
440	1.886667013	1.76696022	308948.5014	197182.93	0.106731879	1.818171E+18	1.163995285	1	1	1
441	7.514686382	0.831567534	671656.9148	129271.6514	0.220920434	1.194423E+18	1.189011463	1	1	2
442	0.715749441	1.121455034	388483.5325	39864.94467	0.177657352	2.982042E+18	1.175738212	0.818181818	1	1
443	6.481413702	0.76573185	345406.9473	254230.4724	0.1989024	2.007227E+18	1.136298762	0.909090909	1	2
444	3.231879578	1.440311169	333055.3791	152743.0118	0.136176817	1.282162E+18	1.143063752	0.545454545	1	1
445	5.021811593	0.648221169	600553.4073	67068.02088	0.329425139	3.066265E+18	1.139804778	0	1	2
446	8.945671108	0.983924856	375839.7615	208901.8757	0.127414526	4.057048E+18	1.184453405	0.636363636	1	1
447	1.296982446	0.596021804	431659.0501	109837.5223	0.26665227	4.603664E+18	1.139332283	0.181818182	1	2
448	2.685441435	1.07094437	557130.277	233784.9463	0.182758349	3.794668E+18	1.128317844	1	1	1
449	8.020065236	0.631401608	473215.0223	53257.89795	0.132488765	4.751766E+18	1.162754227	0.818181818	1	2
450	4.802002399	1.257060888	417906.6103	244949.1884	0.123484332	3.265828E+17	1.14708754	0.727272727	1	1
451	6.596205689	0.967006515	546928.0522	195091.7179	0.29043788	3.343649E+18	1.137638365	0.909090909	1	2
452	4.254967014	0.545440017	691809.9348	163528.0331	0.197371554	2.614093E+18	1.096231786	0.181818182	1	1
453	7.45603201	1.407038214	374604.8752	74160.93183	0.270574097	8.311572E+17	1.192825807	0.454545455	1	2
454	0.366508057	1.020263545	315729.4858	287475.4263	0.233451974	4.206341E+18	1.149149289	0.272727273	1	1
455	5.764520864	0.702657876	826876.9866	111525.9174	0.103784911	1.557202E+18	1.127243316	0.363636364	1	2
456	7.146031351	0.58497107	919374.5725	227175.6757	0.244196031	3.516327E+18	1.157350776	0.363636364	1	1
457	9.929365863	1.152749968	303477.0021	119539.5806	0.281585997	2.834254E+18	1.176365797	0.727272727	1	2
458	1.719296239	0.936325679	636357.4157	33823.82544	0.118397985	1.045459E+18	1.159070159	0.272727273	1	1
459	2.873418399	0.73163389	361864.8821	174646.2484	0.334471212	2.459143E+18	1.067198451	1	1	2
460	0.910213944	0.66775832	738281.1338	251897.8158	0.306910389	3.853634E+18	1.087643951	0	1	1
461	3.732300499	1.104767277	534570.3917	93752.71081	0.224491127	4.971653E+18	1.18072746	1	1	2
462	5.536882167	0.848262819	405257.5069	143081.6386	0.181462106	1.982858E+18	1.138720438	0.363636364	1	1
463	9.070154806	0.782789909	580556.4495	268040.4924	0.279418412	3.967623E+17	1.117337279	0.636363636	1	2
464	1.571389348	1.000863833	467900.3915	165381.7092	0.169508578	2.050928E+18	1.176747342	0.909090909	1	1
465	4.752673386	1.746906713	336005.9749	72546.81182	0.228005759	2.373954E+18	1.141759407	0.363636364	1	2
466	3.035722801	0.664995384	543212.5425	41444.61574	0.253405249	1.247424E+18	1.137262022	0.727272727	1	1
467	3.582432568	1.303901528	365722.7291	232034.151	0.307604881	3.534935E+18	1.177617799	0.363636364	1	2
468	9.220580477	0.579033647	324599.4149	133681.1754	0.316425765	1.510044E+18	1.161780151	0.454545455	1	1
469	7.867675433	0.697777104	629562.6819	188144.5748	0.21541505	3.750985E+18	1.099355858	0.909090909	1	2
470	1.068589019	1.525755299	311858.66	235352.983	0.258624119	7.258622E+17	1.17437973	0	1	1
471	6.753722078	0.902732436	353471.0273	63175.42129	0.237437665	4.550681E+18	1.179381437	0.909090909	1	2
472	2.112826253	0.551114154	889222.181	205238.9742	0.123237519	2.407883E+18	1.109560873	0.454545455	1	1
473	4.094934303	0.748932978	410852.8994	297257.0256	0.158503877	4.088312E+18	1.136490686	0.818181818	1	2
474	8.727209687	1.138344572	455252.0432	64437.04289	0.105435113	1.313493E+18	1.15703633	0.272727273	1	1
475	0.521263978	0.814669689	584577.135	156444.9023	0.30239312	3.088373E+18	1.108333704	0.545454545	1	2
476	5.18419527	0.714736318	494401.0684	199647.5537	0.262201265	4.240484E+18	1.161058642	0	1	1
477	8.798148667	0.91952708	519882.738	74678.43304	0.164242208	2.639079E+18	1.18293387	0.818181818	1	2
478	1.993570277	1.169540387	440264.6774	161939.6234	0.241242333	8.653769E+17	1.054145503	0	1	1
479	1.446868696	0.799638205	663202.0133	241259.3709	0.31794208	3.302883E+18	1.18448127	1	1	2
480	8.533509912	0.650996751	805484.8149	295356.4423	0.230949064	2.260051E+18	1.121685093	0.909090909	1	1
481	2.520538978	0.865210088	338477.9247	100447.2764	0.101864278	4.701699E+18	1.193265862	0.363636364	1	2
482	3.98025318	0.950018117	609313.4847	221379.2282	0.246468743	3.625646E+17	1.193902648	0.090909091	1	1
483	7.181167214	1.274057595	325833.4007	268561.3239	0.173203025	3.382996E+18	1.150888246	0.909090909	1	2
484	0.015919695	0.614577973	383049.5458	97442.10389	0.210383742	1.957817E+18	1.169591711	0.181818182	1	1
485	7.669969804	1.037037486	428004.5632	264022.4217	0.30367483	2.499891E+18	1.117450173	0.727272727	1	2
486	3.697856264	0.685706571	716887.5804	136197.149	0.177871321	4.538323E+18	1.146002246	0	1	1
487	6.321603316	0.56237872	551949.9112	122178.2672	0.145722973	1.095508E+18	1.075332402	0.363636364	1	2
488	3.332747035	0.571676816	450050.8703	238015.2329	0.223126668	3.166489E+18	1.171274223	0.545454545	1	1
489	8.864644896	1.332334081	408825.8885	56343.60233	0.273432371	2.191381E+18	1.087214232	0.727272727	1	2
490	1.908849396	1.042545459	526339.1517	114111.0963	0.200138265	4.013132E+18	1.175349022	0.363636364	1	1
491	9.567324554	0.621776076	681359.7426	213174.914	0.285796151	4.628870E+18	1.157010567	0.363636364	1	2
492	1.518388339	1.483640017	352225.3618	294631.7263	0.118751047	1.650624E+18	1.141312062	0.727272727	1	1
493	5.678827395	0.96186334	307438.8325	71297.82921	0.144689089	3.675733E+18	1.199580764	0.454545455	1	2
494	3.991722192	1.093031403	320181.0179	173249.6597	0.190246357	4.410174E+18	1.136568307	0.454545455	1	1
495	7.03165378	0.87687286	639984.6492	250000.7038	0.267276702	1.435443E+18	1.199672171	0.727272727	1	2
496	1.833654775	0.643371341	904233.1051	141551.1932	0.152725013	4.328101E+18	1.126545558	0.454545455	1	1
497	8.185737736	0.806917336	364478.494	124998.5895	0.186162411	5.849913E+17	1.170889334	0.181818182	1	2
498	0.849563966	0.924854372	421183.6552	224063.0745	0.331645889	1.172750E+18	1.199820955	1	1	1
499	5.597551181	0.592219442	735425.6172	31399.23684	0.217443907	3.465500E+18	1.128608269	0.909090909	1	2
500	4.382798513	0.724117726	595883.3536	83283.90424	0.128664713	2.122666E+18	1.163021178	0.363636364	1	1
501	3.874468429	0.62671291	769071.4424	128004.6988	0.323252079	3.616495E+18	1.130304771	0.727272727	1	2
