	BrMin	BrFactor_ADAPT	PoyntingFluxPerBSi	LperpTimesSqrtBSi	StocasticExponent	rMin_AWSoMR	rMinWaveReflection	realization	pfss	UseSurfaceWaveRefl
260	2.214390226	1.353753035	367084.5985	50662.74506	0.232086766	1.106330187	1.196841659	0.909090909	1	1
261	3.883930447	0.963400397	384142.7179	185996.8863	0.133909673	1.066632184	1.166841275	0.818181818	1	2
262	9.750684104	0.755252578	873409.4992	75071.39743	0.263576706	1.082070559	1.176670623	0.545454545	1	1
263	8.313532791	1.451491238	325730.4268	112432.6692	0.129534132	1.09325172	1.147384659	0.181818182	1	2
264	0.268718256	0.627564938	607878.4185	56817.22152	0.292825566	1.058674055	1.068155613	0.727272727	1	1
265	7.609966244	1.015613151	552736.6215	295251.867	0.19123385	1.052908712	1.081700402	0.090909091	1	2
266	0.659513089	1.335034265	482405.06	211646.0823	0.268274287	1.088292329	1.140172626	0.090909091	1	1
267	6.537478461	0.540558814	426680.84	150212.753	0.228281084	1.123394187	1.154635296	0.181818182	1	2
268	2.409617612	0.909019121	715930.0677	241634.8254	0.102364017	1.126340188	1.15232262	0.727272727	1	1
269	7.114804769	1.821236688	301431.0865	203808.225	0.158330648	1.064908035	1.189381987	0.363636364	1	2
270	3.1269653	1.488302194	439427.6131	250432.3548	0.286786198	1.102836881	1.169978332	0.090909091	1	1
271	5.087644381	0.725745746	519181.4769	171612.6918	0.119760299	1.071650318	1.157845414	0.727272727	1	2
272	4.892791447	0.589621434	762054.9252	221507.4281	0.211351992	1.143176455	1.148819414	0.090909091	1	1
273	9.05071896	0.930668151	494662.7799	43448.60759	0.336800305	1.095022031	1.098184434	0	1	2
274	2.089887464	1.14890694	565484.1486	126528.1831	0.143801353	1.128859329	1.159422043	0.818181818	1	1
275	1.387245879	0.780059503	338080.5533	281884.6294	0.175382996	1.056258967	1.097323138	0.181818182	1	2
276	8.632270903	0.671364408	980753.9804	263103.1419	0.148508097	1.090832824	1.110889657	0.818181818	1	1
277	2.736794979	0.845763287	663355.3412	135829.9985	0.274306117	1.067439753	1.199870766	0.181818182	1	2
278	5.790615026	1.099859406	396785.0473	83863.61972	0.201029441	1.074175556	1.103236394	0.727272727	1	1
279	8.075876057	0.658281779	727553.2074	172452.206	0.276876606	1.111149203	1.186895024	0.727272727	1	2
280	3.293095166	0.857737686	416411.0595	95668.03706	0.15154733	1.077121558	1.095431711	0.181818182	1	1
281	5.253774526	1.112167539	549985.7241	140770.5464	0.3145307	1.097581213	1.171411642	0.727272727	1	2
282	1.94351705	0.792297607	591137.4101	220659.8221	0.309525734	1.134631146	1.158157969	0.272727273	1	1
283	4.336410193	0.577605836	908959.9147	282627.1978	0.334200812	1.050492869	1.071632307	0.909090909	1	2
284	9.607042286	0.943693102	647811.2908	121579.2675	0.208283741	1.070598084	1.115308048	0	1	1
285	1.553071584	1.162257416	318579.2537	31652.5595	0.251576013	1.142724553	1.182089321	0.454545455	1	2
286	5.643938906	0.739034401	372328.8374	262368.7037	0.244393479	1.108523786	1.125272809	0.181818182	1	1
287	4.030301494	1.41651502	359978.7038	161488.0244	0.300556678	1.116190466	1.140800804	0.727272727	1	2
288	7.074961797	0.552838082	679879.9913	76333.03462	0.107278936	1.053167114	1.080966027	0.636363636	1	1
289	8.147402012	1.027628779	305936.9113	200247.5046	0.323381454	1.059908249	1.187940445	0.272727273	1	2
290	2.905501723	0.695290453	838953.7079	55547.22891	0.193833401	1.088209028	1.185089637	0	1	1
291	0.806187701	0.640911237	460975.0498	101165.7676	0.162551906	1.064840369	1.131266735	0.909090909	1	2
292	5.559197557	0.812937075	793974.2571	293846.0182	0.288349929	1.112251784	1.1820443	0.545454545	1	1
293	4.421352688	0.976483056	537238.1989	243032.5824	0.260537531	1.051008464	1.054343252	0.272727273	1	2
294	6.371653706	1.264459218	404153.3414	197403.5742	0.213509021	1.114059286	1.142886538	0.727272727	1	1
295	3.835970189	0.912818078	710523.7562	206749.4645	0.185827499	1.09769475	1.122901343	0.636363636	1	2
296	9.71691451	0.603387296	446281.0194	62457.12146	0.296744544	1.128989925	1.17337753	0.090909091	1	1
297	3.105305927	1.296546503	487798.7763	235692.2829	0.319811492	1.057742369	1.153747252	0.272727273	1	2
298	6.144474263	1.078342693	570785.9775	186371.5587	0.152828755	1.146323245	1.1647646	0.272727273	1	1
299	3.495762281	0.657697968	614886.5221	154790.2306	0.239361885	1.06853443	1.072926211	1	1	2
300	5.441789641	1.447709242	345278.2033	64888.70856	0.166129924	1.084374107	1.159131488	0	1	1
301	6.484807043	0.793691472	853849.1424	103329.8779	0.331981601	1.05553413	1.066399231	0	1	2
302	2.380597326	0.993434742	389576.6331	296657.0166	0.217314532	1.096348641	1.181909926	1	1	1
303	7.954348566	1.128822466	377322.726	127224.7545	0.147618123	1.078918046	1.109009516	0.272727273	1	2
304	0.999010508	0.841074974	656261.7943	42043.42014	0.310835325	1.141965818	1.179342931	1	1	1
305	5.13194253	0.60758064	998653.9425	217968.2127	0.20003727	1.063983975	1.124040352	0.636363636	1	2
306	4.848588665	0.77520646	332536.7689	167035.236	0.108795422	1.085646598	1.155175953	0.636363636	1	1
307	4.144979026	1.212674827	558429.7515	85606.11385	0.212212893	1.062274511	1.190363747	0.181818182	1	2
308	7.194525742	0.893284635	475148.0557	135455.3003	0.255271333	1.127552644	1.198240738	1	1	1
309	1.361944922	0.56064247	767546.68	260643.8583	0.144823041	1.098499264	1.108672601	0.181818182	1	2
310	8.65762908	0.688197242	501241.9783	276244.7713	0.171348093	1.136428015	1.151370715	0.454545455	1	1
311	0.607929651	1.552234683	433924.0275	230639.0179	0.248316293	1.103190547	1.180968743	1	1	2
312	9.130756955	1.757452394	319382.9821	245119.8801	0.196742144	1.144005058	1.189494868	0.545454545	1	1
313	1.607454154	0.683159368	403102.5115	159880.0918	0.339569412	1.129699082	1.136902758	0.636363636	1	2
314	8.373048129	0.566026718	1065710.199	106940.7047	0.246598117	1.058549932	1.154385293	0.909090909	1	1
315	2.994721464	0.883599384	576851.9748	284838.9119	0.120682884	1.136172883	1.142291236	0.818181818	1	2
316	6.19517745	1.20546126	456750.8209	206024.4913	0.283871697	1.114098464	1.180819461	0.636363636	1	1
317	3.541418212	1.593638235	300931.5278	102736.492	0.198320018	1.075518792	1.168386588	0.363636364	1	2
318	5.336233492	0.763847527	634216.2993	50775.4844	0.275257998	1.072604643	1.113666547	0.909090909	1	1
319	4.683311607	0.619285916	896999.2368	64163.99343	0.303571089	1.065858152	1.143835687	0.090909091	1	2
320	9.261342501	0.83350642	358146.7193	191597.8777	0.178239993	1.081282229	1.14864356	0.090909091	1	1
321	7.830393501	0.98594928	688104.6491	146576.6477	0.293777123	1.120827389	1.152975301	0.181818182	1	2
322	1.026577775	1.238136087	370498.2834	90964.26178	0.126824605	1.057898694	1.080568206	0.454545455	1	1
323	6.795947694	0.646158647	313575.3008	270524.0706	0.136766539	1.118202021	1.181123093	0.818181818	1	2
324	4.13212951	1.068738698	469499.1956	36459.20336	0.231050059	1.056228522	1.076530373	0.090909091	1	1
325	9.501341414	0.717417029	786475.5504	231759.7557	0.101500183	1.07004602	1.135158886	0.181818182	1	2
326	8.689952733	1.354327312	415361.8509	261895.9088	0.265359682	1.079633423	1.170932813	0.545454545	1	1
327	0.479275291	0.598166686	544784.599	178293.057	0.19215611	1.101365192	1.15237533	0.272727273	1	2
328	2.201088651	1.681132775	325032.3132	213599.0629	0.16881478	1.061998065	1.196836308	0.818181818	1	1
329	1.22441672	0.75464458	721488.5512	269363.5196	0.23780176	1.111923791	1.161236658	0.818181818	1	2
330	3.421856656	1.25492217	505660.0414	43601.99422	0.289855268	1.051293732	1.15040052	0.181818182	1	1
331	5.221553571	0.969154503	435755.726	126636.6655	0.123136524	1.129659856	1.175959154	0.090909091	1	2
332	8.290199116	1.715197809	366587.9013	286996.2832	0.304388541	1.05704535	1.072842201	0.272727273	1	1
333	8.755999419	0.629199042	559674.3204	250584.0598	0.326085667	1.09160909	1.093462246	0.181818182	1	2
334	7.456856291	0.700321404	940386.9735	175960.0059	0.302054662	1.106153118	1.119538505	0	1	1
335	9.614932789	1.339831154	336761.2839	135940.2632	0.234971855	1.14660236	1.185785377	0.909090909	1	2
336	1.409749708	1.018197916	604660.6183	84018.82891	0.187973565	1.107826337	1.123453753	0.272727273	1	1
337	2.562603885	0.547461335	378373.079	225852.65	0.269053956	1.070849785	1.083836488	0.272727273	1	2
338	3.944112007	0.733575882	674203.2958	112320.5698	0.138985576	1.142390078	1.195108103	0.545454545	1	1
339	7.140294344	1.489965147	390625.5556	56667.45185	0.335998633	1.053809631	1.102084033	0.181818182	1	2
340	0.056844663	0.934444461	349501.2878	237279.4245	0.280058775	1.131305614	1.159170086	0.454545455	1	1
341	6.075310004	0.582816889	807109.512	162740.5899	0.16961232	1.115883833	1.135841462	0.363636364	1	2
342	7.70587405	0.780501806	492803.0154	70715.32878	0.202124742	1.059579922	1.110978385	0.454545455	1	1
343	4.491441769	1.102415342	448111.0966	295098.8423	0.181817194	1.125541041	1.135981781	0.636363636	1	2
344	6.280765072	0.850589005	518309.9067	211537.7526	0.225081077	1.064121989	1.125089797	0.272727273	1	1
345	5.813660773	1.93289643	311103.351	180363.9438	0.263362096	1.08619871	1.145543468	0.454545455	1	2
346	2.274503962	0.669830082	1025912.424	52463.245	0.114281203	1.102075102	1.105535361	0	1	1
347	3.779595052	0.663105912	430160.3215	247207.2477	0.205169156	1.056980634	1.06563358	0.363636364	1	2
348	9.773308684	0.854156258	713183.1974	153012.5645	0.334839883	1.1455486	1.188569905	0.090909091	1	1
349	8.417949551	1.221263008	485761.5145	47077.4261	0.170800939	1.067770985	1.187025169	0.363636364	1	2
350	0.207116713	1.002797572	555653.6229	105363.1269	0.244065855	1.104723218	1.114252932	0.636363636	1	1
351	7.558118694	0.581368091	611455.364	204444.3223	0.149999773	1.134956231	1.138102027	0.727272727	1	2
352	0.754147228	1.371117735	328379.6379	285381.1333	0.317015458	1.050232254	1.12246801	0	1	1
353	9.585126354	1.664202276	418701.5921	173342.6408	0.128588289	1.113258702	1.160144115	0.363636364	1	2
354	6.442915536	1.05184113	386766.9458	80507.22768	0.307014931	1.096908418	1.126417023	0.454545455	1	1
355	2.422469722	0.734228289	869760.073	188932.0185	0.181094235	1.060671459	1.081198624	0	1	2
356	1.06956708	0.54917419	978031.5271	132367.4184	0.290570802	1.126058162	1.19908468	0.545454545	1	1
357	3.266706152	1.188547211	399507.6898	180923.505	0.238020278	1.122742708	1.175563174	0.090909091	1	2
358	5.061366921	0.900538091	666908.0619	258194.5503	0.161019123	1.087299766	1.164544246	0.090909091	1	1
359	8.910906876	0.699933313	340631.3468	117382.4262	0.258041709	1.065602238	1.129743935	0.727272727	1	2
360	7.299283417	0.636187528	759234.6234	40121.58907	0.233352009	1.080557487	1.112557561	0.636363636	1	1
361	9.457660778	1.13633869	568304.2612	274221.7044	0.300873238	1.094767136	1.196655639	0.090909091	1	2
362	1.257206283	0.816682781	498117.6581	216462.4864	0.104150035	1.116989569	1.166439347	0	1	1
363	4.443114523	1.834043899	304226.2083	56106.98888	0.286340466	1.053941753	1.065191852	0.545454545	1	2
364	2.720271531	0.746859124	522025.4283	91493.33203	0.323039307	1.082719365	1.116679216	0.181818182	1	1
365	7.980433688	0.9174563	406756.9865	280441.6443	0.241597449	1.130485982	1.17077247	0.454545455	1	2
366	1.191111875	1.171620437	526845.9333	226374.1665	0.164832128	1.059349951	1.137163852	0.363636364	1	1
367	3.388556645	0.599619961	749130.4513	118755.1358	0.127514491	1.099274682	1.167564435	0.727272727	1	2
368	4.8417249	1.506796716	453108.543	81368.00593	0.261846404	1.137227888	1.172221465	0	1	1
369	6.630893701	0.716752484	582032.3287	139629.5507	0.218638364	1.052602319	1.179847963	0.090909091	1	2
370	6.166657759	1.798532565	387773.9985	103297.6651	0.180302419	1.075982805	1.094076017	1	1	1
371	4.294666809	0.867363224	625456.2339	171209.9727	0.297296122	1.063184096	1.195492626	0.636363636	1	2
372	7.490694895	1.085665911	308153.5181	252171.9697	0.100337085	1.123452617	1.168051647	0.909090909	1	1
373	9.64876656	0.652879047	917823.1988	94009.70272	0.182625427	1.126764269	1.142561718	1	1	2
374	0.331601594	0.797440787	350936.9468	46240.85287	0.156218349	1.054745514	1.153317178	0.272727273	1	1
375	9.967924806	1.476239764	363581.4689	215214.9229	0.20886363	1.133500448	1.142096521	0.636363636	1	2
376	1.76258632	0.612301201	696559.5387	292459.6236	0.255807908	1.095574703	1.118830054	0.272727273	1	1
377	8.217819999	0.771620393	834753.176	244163.3978	0.285524617	1.117698729	1.163407117	0.090909091	1	2
378	2.8350647	0.952355635	320504.3115	150615.4702	0.174722936	1.107006415	1.18250397	0.909090909	1	1
379	0.871878145	0.888482131	779635.0287	73364.74146	0.19853373	1.06895555	1.110097811	0.272727273	1	2
380	5.493526224	0.564309385	465368.6464	182197.3319	0.313085435	1.061088513	1.160117377	0.181818182	1	1
381	4.525962251	0.683559598	1003346.884	202544.3709	0.220585524	1.123846407	1.161122007	0.363636364	1	2
382	9.108729339	1.03514494	539103.7568	58260.20875	0.110133549	1.089427404	1.09828003	0.454545455	1	1
383	2.309029147	1.322859471	419504.6172	111799.2404	0.303327051	1.100652002	1.191543638	0.545454545	1	2
384	8.10917604	1.330469353	520779.7628	266062.3745	0.200727999	1.084496428	1.189229404	0.818181818	1	1
385	1.158871744	1.044435937	437804.7686	174062.7347	0.273787244	1.062796445	1.096110331	0.727272727	1	2
386	5.287079511	0.678306447	704806.2829	82488.22082	0.14786837	1.069343034	1.186988456	0.454545455	1	1
387	4.693355721	0.569744084	563884.4337	32185.64904	0.175798869	1.106612649	1.198293578	1	1	2
388	6.643812433	1.399633669	496287.2472	120007.7094	0.222771536	1.078530061	1.160546628	0	1	1
389	2.977842833	1.639922602	356726.6991	64394.03531	0.216198304	1.13310667	1.176861092	0.090909091	1	2
390	4.30257645	1.281422709	339582.0905	223294.2893	0.143161624	1.055133188	1.111794511	0.818181818	1	1
391	7.347392195	0.959527874	618995.7071	266251.0126	0.336385345	1.093115741	1.110537687	0.181818182	1	2
392	8.500284539	0.6240549	395284.9392	142346.8751	0.120278253	1.121686617	1.13077279	0.363636364	1	1
393	9.881754494	0.809112686	652628.6835	195827.69	0.227880772	1.058956185	1.083057899	0.454545455	1	2
394	1.827938005	1.565240351	382542.7646	243570.519	0.184642513	1.130873644	1.194863512	0.818181818	1	1
395	0.137648461	0.641486993	816205.1134	214489.701	0.320966608	1.06652407	1.079156076	0.363636364	1	2
396	2.9405567	1.095162917	606255.8124	98531.43514	0.268561994	1.082325587	1.093172934	0.636363636	1	1
397	5.994525317	0.874717657	327328.9511	55048.51871	0.191766453	1.104352152	1.1315264	0.545454545	1	2
398	3.643192223	0.722103612	483929.4823	289112.4898	0.292292046	1.052995918	1.098392399	0.090909091	1	1
399	6.337128549	0.59454871	1047306.177	239337.2296	0.263864414	1.088620602	1.115396445	0.909090909	1	2
400	0.50130449	1.991304877	315289.0556	128772.9566	0.114717768	1.054329439	1.085610999	0	1	1
401	9.178799244	1.179015134	425154.7949	72639.26115	0.331298324	1.095154596	1.14936369	0.181818182	1	2
402	2.218121374	0.926927205	508424.2838	164110.3743	0.134310898	1.108930845	1.143765694	0.272727273	1	1
403	6.920116879	0.758440804	423727.6539	207264.6213	0.188565299	1.080945138	1.151960597	1	1	2
404	8.307346099	0.824144427	599979.8834	66485.48475	0.272491288	1.105110904	1.174095917	0.090909091	1	1
405	0.257800873	1.145744705	466417.4259	154264.8819	0.195461744	1.067377421	1.138878211	0	1	2
406	3.060404458	0.624424847	1057606.046	194286.0394	0.157822412	1.05658688	1.099106669	0.909090909	1	1
407	7.603793615	1.535229788	322334.4363	190052.7482	0.288604982	1.119418025	1.160648534	0.545454545	1	2
408	0.648610105	0.705177486	642518.0115	233049.0449	0.125324612	1.097302185	1.188206682	1	1	1
409	4.573680912	0.910099988	368585.851	108046.9602	0.327369089	1.050625842	1.122582389	0.818181818	1	2
410	9.370992233	0.543749048	876217.7447	286633.1918	0.213284294	1.073917522	1.102004963	0.363636364	1	1
411	5.088953178	1.313411294	355942.7595	277828.3963	0.277592956	1.139401685	1.145613994	0.545454545	1	2
412	2.108286105	0.586431841	309985.0735	88249.18491	0.226349754	1.077232773	1.126883849	0.272727273	1	1
413	4.188659578	0.776871923	789916.9516	144415.715	0.250395376	1.116277612	1.173477969	0	1	2
414	9.444792236	1.010340503	454158.9437	254813.9275	0.139591862	1.093871197	1.187995549	0	1	1
415	6.263464035	1.739541221	348184.6426	161983.1502	0.318046876	1.142783844	1.154365512	0.545454545	1	2
416	2.752576156	1.430927106	410981.6445	39396.88199	0.116466321	1.070462122	1.132449417	0.545454545	1	1
417	5.791899925	0.674504883	528871.7998	130909.7572	0.283510395	1.108219925	1.163542965	0	1	2
418	1.125857236	1.929851152	362203.4539	290623.8158	0.172780124	1.080053503	1.116498252	0.818181818	1	1
419	9.804248584	1.105461649	497062.6859	167996.4134	0.269353808	1.122237133	1.142443218	0.909090909	1	2
420	1.594178961	0.855454463	567795.5775	255253.9505	0.196130662	1.087905194	1.097266931	0.636363636	1	1
421	3.018066937	0.786191206	443265.4662	130293.0383	0.234119974	1.050899978	1.090565216	0.545454545	1	2
422	0.761893732	0.580062672	856790.7143	34575.23431	0.259029396	1.113727973	1.145840232	0.454545455	1	1
423	5.369040233	0.937193334	399182.505	229356.6187	0.13369647	1.077491264	1.142353677	0.909090909	1	2
424	9.257527981	0.737148698	624470.1972	88536.25311	0.289802609	1.074581145	1.197890724	0.454545455	1	1
425	2.453099072	1.495356595	341920.9233	132065.5382	0.122830297	1.068621243	1.087572407	0.545454545	1	2
426	7.875407124	0.55104107	329668.4392	232761.9661	0.182215919	1.105765646	1.108077991	0.818181818	1	1
427	4.927129252	1.344987062	386442.5115	61638.0641	0.201342437	1.092002856	1.160226663	0.818181818	1	2
428	6.721332541	1.020953774	653417.1395	108816.6354	0.278329287	1.129272372	1.162301041	0.545454545	1	1
429	2.144052754	0.697572048	989143.5096	287250.3608	0.149127337	1.079245928	1.084932172	0.636363636	1	2
430	4.067584339	0.634880943	510774.608	207881.3497	0.117611441	1.142076972	1.180086391	0.909090909	1	1
431	7.268649335	1.462632586	430616.3624	299925.2902	0.280849346	1.069658369	1.130812314	0.454545455	1	2
432	3.603003845	1.711914415	316073.7688	175706.4419	0.154268338	1.118595812	1.126093252	0	1	1
433	8.735271438	1.257973853	555145.7137	153829.4238	0.138797423	1.124554554	1.156657391	0.454545455	1	2
434	0.534359491	0.974012526	484707.3168	66045.46827	0.335593525	1.127468502	1.136692815	0.363636364	1	1
435	5.912831503	0.749780699	770440.1629	193998.3913	0.206041819	1.06238574	1.154996378	0.909090909	1	2
436	6.889504625	1.675447206	376275.9902	257389.4833	0.259867218	1.063704961	1.153039486	0.909090909	1	1
437	3.376537652	1.360013911	464066.4818	201198.0454	0.178293535	1.085779557	1.17136218	0.454545455	1	2
438	5.166469668	0.60144551	594517.6961	288495.3168	0.221573557	1.110042109	1.173653853	0.090909091	1	1
439	4.814147335	0.714366632	736794.3466	239624.3044	0.31231736	1.098805793	1.157151247	0.090909091	1	2
440	8.820544293	1.071786713	419817.9768	164549.9503	0.197646631	1.051752557	1.163995285	1	1	1
441	2.03076499	1.294145429	540354.03	73075.15574	0.274400622	1.136560546	1.189011463	1	1	2
442	1.484365158	0.651547876	363112.8514	196115.3341	0.28453681	1.058292293	1.175738212	0.818181818	1	1
443	2.517589964	0.9911077	638618.9798	54279.42084	0.142493285	1.092858485	1.136298762	0.909090909	1	2
444	5.713160608	1.240886214	321546.6956	97765.88181	0.339522246	1.120439739	1.143063752	0.545454545	1	1
445	3.947926229	0.838663585	309195.127	267020.104	0.265548725	1.081675792	1.139804778	0	1	2
446	9.995507176	0.614125855	848047.6236	124828.8987	0.155096777	1.10349705	1.184453405	0.636363636	1	1
447	8.229834186	1.597215749	350469.08	94838.98477	0.23054147	1.066251942	1.139332283	0.181818182	1	2
448	0.02403822	0.769235436	683116.0102	142059.2215	0.183497743	1.075602494	1.128317844	1	1	1
449	7.682528279	0.886648203	528095.4551	173623.1644	0.330561414	1.137847646	1.162754227	0.818181818	1	2
450	0.883591338	1.210320988	407069.5948	265626.4694	0.137266861	1.092353111	1.14708754	0.727272727	1	1
451	9.402123	1.96434137	345848.8857	209971.5323	0.308847869	1.120911165	1.137638365	0.909090909	1	2
452	3.686462017	0.562979122	1016953.665	82201.15665	0.219759709	1.058156369	1.096231786	0.181818182	1	1
453	6.294040564	0.686438933	451807.1529	32802.83263	0.126641944	1.065725583	1.192825807	0.454545455	1	2
454	3.817343365	1.77104989	369848.2642	218237.9974	0.22451314	1.144392708	1.149149289	0.272727273	1	1
455	3.345432319	0.677009132	550190.5888	182884.1027	0.264984041	1.081561615	1.127243316	0.363636364	1	2
456	6.674141386	0.572656389	718643.8711	202054.8536	0.291421217	1.141572028	1.157350776	0.363636364	1	1
457	8.83217549	1.198847615	508895.2258	111425.584	0.239046472	1.107375285	1.176365797	0.727272727	1	2
458	1.881108575	0.881272453	426245.22	57890.2256	0.166086447	1.118069118	1.159070159	0.272727273	1	1
459	9.535173585	0.761905885	381290.2145	291970.6756	0.319846751	1.055921626	1.067198451	1	1	2
460	0.445357312	0.621702904	949946.3076	244850.6092	0.228751374	1.061886848	1.087643951	0	1	1
461	2.642763348	1.117105659	327592.7432	69698.67794	0.29609682	1.090191611	1.18072746	1	1	2
462	5.686816429	0.826950328	607554.1265	151183.2671	0.102832472	1.085258924	1.138720438	0.363636364	1	1
463	7.069011214	0.979312961	339846.6578	170642.1692	0.248842279	1.098088314	1.117337279	0.636363636	1	2
464	1.797613858	0.807814477	804119.1343	93322.4818	0.119288732	1.140165068	1.176747342	0.909090909	1	1
465	8.182955168	0.644400193	664570.7196	46729.79132	0.211820572	1.083980519	1.141759407	0.363636364	1	2
466	0.128376051	1.43622244	394031.6385	123444.7544	0.25507039	1.129377397	1.137262022	0.727272727	1	1
467	7.791889654	1.282720547	438895.9451	226747.8124	0.108988156	1.131636554	1.177617799	0.363636364	1	2
468	0.831669832	1.066327196	521251.4563	280811.633	0.305988743	1.10813021	1.161780151	0.454545455	1	1
469	1.302428865	2.1577313	301886.7437	248586.7699	0.325539932	1.06445291	1.099355858	0.909090909	1	2
470	4.405330485	0.592195807	495769.7658	138942.7905	0.147098577	1.102183289	1.17437973	0	1	1
471	9.732936416	0.96265459	585945.8681	216092.9584	0.168306116	1.086111502	1.179381437	0.909090909	1	2
472	1.683849276	1.25244945	453883.3257	273847.5938	0.245264592	1.087821532	1.109560873	0.454545455	1	1
473	0.247613532	0.826529388	745220.8458	168853.4803	0.140347219	1.059520598	1.136490686	0.818181818	1	2
474	6.11899243	0.627313452	412221.6057	92180.54893	0.251266096	1.145415667	1.15703633	0.272727273	1	1
475	7.593915612	0.707011411	887856.5153	133054.1747	0.227469491	1.083268073	1.108333704	0.545454545	1	2
476	3.460208827	1.015914838	354839.7455	258761.7724	0.112800591	1.11891937	1.161058642	0	1	1
477	9.342494381	1.403212545	310489.9544	35432.5576	0.150669785	1.056652757	1.18293387	0.818181818	1	2
478	2.386548207	0.541354821	630931.3793	116892.8943	0.313877485	1.050099293	1.054145503	0	1	1
479	0.956133283	0.727545701	322840.0925	204933.8436	0.214273928	1.135018618	1.18448127	1	1	2
480	4.920457068	0.931973786	697345.8136	79940.00007	0.235358021	1.097187435	1.121685093	0.909090909	1	1
481	6.865877504	1.148138498	367482.0865	156678.057	0.16216508	1.07672797	1.193265862	0.363636364	1	2
482	9.024216114	0.589319294	958494.4643	188245.2517	0.124554472	1.111536687	1.193902648	0.090909091	1	1
483	4.217152698	1.5708874	424968.3665	192482.4034	0.323776489	1.139461503	1.150888246	0.909090909	1	2
484	7.256934515	0.778704681	541453.2112	246520.0403	0.15683255	1.087362487	1.169591711	0.181818182	1	1
485	5.541227278	1.869449091	334640.3323	282885.3963	0.122224713	1.06529571	1.117450173	0.727272727	1	2
486	8.605291629	0.843914145	466141.0334	105732.6614	0.299785331	1.125946601	1.146002246	0	1	1
487	0.56535736	1.100150786	598693.3829	47451.52712	0.106753899	1.060755174	1.075332402	0.363636364	1	2
488	2.76245889	0.672111822	777283.214	298540.6311	0.189335208	1.132487086	1.171274223	0.545454545	1	1
489	8.064162268	1.41947703	462228.3509	149599.1403	0.327288967	1.054221172	1.087214232	0.727272727	1	2
490	1.10409311	0.661170254	579187.7439	70211.89232	0.130351548	1.08081513	1.175349022	0.363636364	1	1
491	1.576881201	1.750992327	396892.3535	34938.33496	0.110738108	1.059067834	1.157010567	0.363636364	1	2
492	4.758205826	0.996247849	403888.7745	212086.9503	0.28923714	1.130789838	1.141312062	0.727272727	1	1
493	6.718427734	1.218872284	535939.1099	295651.7133	0.126208566	1.093645295	1.199580764	0.454545455	1	2
494	8.876466691	0.790958204	739646.8151	53164.93577	0.163320097	1.072974988	1.136568307	0.454545455	1	1
495	7.421702377	0.575211736	360496.1855	113021.6913	0.194821319	1.138751583	1.199672171	0.727272727	1	2
496	8.454965386	1.049507953	634988.6982	236927.9209	0.231840276	1.075923444	1.126545558	0.454545455	1	1
497	0.400537204	1.299548099	304845.7352	185531.171	0.188651803	1.110830591	1.170889334	0.181818182	1	2
498	2.597938387	0.740868198	920740.2389	162236.7129	0.106510976	1.115273089	1.199820955	1	1	1
499	4.058188994	0.555725665	825120.6951	176463.8924	0.245514938	1.052515148	1.128608269	0.909090909	1	2
500	9.885263448	0.898116483	317488.8283	84370.33902	0.116316615	1.123756118	1.163021178	0.363636364	1	1
501	2.917210781	1.521670626	372845.5439	281336.4858	0.140125139	1.089532571	1.130304771	0.727272727	1	2
502	5.961413642	0.693951942	693569.2564	225151.5381	0.333328151	1.126704575	1.167058306	0.909090909	1	1
503	7.748819538	0.638518048	1006313.539	268661.8182	0.308404047	1.061611579	1.105184242	1	1	2
504	4.089499577	1.905679487	330494.5128	158227.8683	0.219264668	1.078445826	1.083247077	0.818181818	1	1
505	3.620151721	0.810056698	548687.4096	126087.4624	0.178856024	1.141301426	1.197177695	0.727272727	1	2
506	5.571215954	1.13399111	416147.2671	43049.13386	0.225808202	1.068895834	1.1339858	0.818181818	1	1
507	2.231702097	0.745111035	474974.3529	251087.4857	0.277749037	1.055076804	1.077842161	1	1	2
508	3.866604867	1.164924766	476251.8207	116355.4595	0.120004982	1.138329745	1.181518024	0.727272727	1	1
509	6.906536454	0.915179209	558889.6194	37007.94586	0.28700294	1.073430012	1.161659956	0	1	2
510	1.649934172	0.606299474	1097771.486	232460.8716	0.172335895	1.076353102	1.18180511	0.818181818	1	1
511	8.330386302	0.710652344	433418.3717	177789.1745	0.144054734	1.114921068	1.141675121	1	1	2
512	0.681722078	0.860857196	377599.1188	146225.719	0.221886692	1.137010912	1.157636013	0.818181818	2	1
513	5.449230997	0.655346102	866475.2483	257159.4512	0.10780739	1.052874226	1.108292322	0.727272727	2	2
514	4.570171661	0.795548953	602312.7379	271225.7759	0.20080535	1.058638423	1.193494068	0.545454545	2	1
515	6.515741542	1.554018477	331296.0567	219786.2018	0.274054134	1.093189368	1.167118158	0	2	2
516	7.946602658	0.843435213	811020.6915	209675.6439	0.216312206	1.082104713	1.165167237	0.636363636	2	1
517	3.188088969	0.610493967	344038.2417	50073.7896	0.330860261	1.145057928	1.167826462	0.454545455	2	2
518	8.989771721	1.269441941	389852.2507	248092.0943	0.293049661	1.07889665	1.100001069	0.545454545	2	1
519	2.033976221	0.945670278	670288.1824	191948.812	0.129786111	1.106294888	1.159692343	0	2	2
520	7.66564637	1.653252531	307192.2196	123938.271	0.242560645	1.069318235	1.151596885	0.363636364	2	1
